BOF;REPOSITORY;1.0
TABLE;calculations
COMMENT;ID;NAME;CIE_SYNTAX;DEPRECATED
T;713;Load from AMOUNT;passthrough:AMOUNT:int;0
T;714;Load from AMOUNT (ISF);passthrough:AMOUNT:int;0
T;715;Load from AMOUNT_LOC;passthrough:AMOUNT_LOC:int;0
T;716;Load from EEGInstComp_yyyymmdd.csv£pv£ See MEMBERSHIP_MAPPING: Exclude whose NAME prepended with: BR, CL, CN, ID, MA, MX, PE, ZA;;1
T;717;Load from embig_ig_yyyymmdd.csv;;1
T;718;Load from embigfc_0305_yyyymmdd.csv;;1
T;719;Load from embigfc_ig_yyyymmdd.csv;;1
T;720;Load from embigfc_nonig_yyyymmdd.csv;;1
T;721;Load from embigfcwgt_0103_yyyymmdd.csv;;1
T;722;Load from fc_euro_embig_europe_yyyymmdd.csv;;1
T;723;Load from ICB_SUBSEC_NUM£pv£ Replace last 2 digits with 0;;0
T;724;Load from ICB_SUBSEC_NUM£pv£ Replace last 3 digits with 0;;0
T;725;Load from ICB_SUBSEC_NUM£pv£ Replace last digit with 0;;0
T;726;Load from NAME;passthrough:NAME:int;0
T;727;Load from PA_PRICE;passthrough:PA_PRICE:int;0
T;728;Load from TRET_CHG_1D_GROSS;passthrough:TRET_CHG_1D_GROSS:int;0
T;729;Load from TRET_CHG_MTD_GROSS;passthrough:TRET_CHG_MTD_GROSS:int;0
T;730;load from XRATE_LOC_TO_EUR;passthrough:XRATE_LOC_TO_EUR:int;0
T;731;load from XRATE_LOC_TO_JPY;passthrough:XRATE_LOC_TO_JPY:int;0
T;732;load from XRATE_LOC_TO_USD;passthrough:XRATE_LOC_TO_USD:int;0
T;733;Load if column B="DB(SAGE,FC_JACI_IG,hedgedIndexLevelEUR)";;1
T;734;Load if constituent is in JPM01334;;1
T;735;Load if constituent is in JPM01632;;1
T;736;Load if CURRENCY_ISO="ISO Currency Code"£pv£ 1/USD Exchange Rate;;1
T;737;Load if CURRENCY_ISO="ISO Currency Code"£pv£ 1/USD Exchange Rate£pv£ If CURRENCY_ISO="GBX", load data for "GBP";;1
T;738;Load if IDENTIFIER in column SECURITY FUTURE.*\.04 #3 is '707826';;1
T;739;Load if IDENTIFIER in column SECURITY FUTURE.*\.04 #3 is '707827';;1
T;740;Load if IDENTIFIER in column SECURITY FUTURE.*\.04 #3 is '707828';;1
T;741;Load if IDENTIFIER in column SECURITY FUTURE.*\.04 #3 is '707829';;1
T;742;Load if INDEX FUTURE.*\.02 #2=N_DATE;;1
T;743;Load if Index Marker=(IDX)IDENTIFIER;;1
T;744;Load if INDEX SAME DAY.*\.01 #7=INDEX FUTURE.*\.02 #2;;1
T;745;Load if INDEX SAME DAY.*\.01 #7=SECURITY FUTURE.*\.04 #2£pv£ Format is in YYYYMMDD;;1
T;746;Load if SECURITY FUTURE.*\.04 #2=N_DATE£pv£ Format is in YYYYMMDD;;1
T;747;load NAME;passthrough:NAME:int;0
T;748;Load only 13th to 16th digits;passthrough:substr(<SELF>,13,4):col;0
T;749;Load only 5th to 8th digits;passthrough:substr(<SELF>,5,4):col;0
T;750;Load only 9th to 12th digits;passthrough:substr(<SELF>,9,4):col;0
T;751;Load only except if TICKER_ISSUER is not "REPO" or AMOUNT is not negative);;1
T;752;Load only first 2 digits;passthrough:substr(<SELF>,0,2):col;0
T;753;Load only first 2 digits£pv£ append "00";passthrough:if(isBlank(<SELF>),'',rightPad(substr(<SELF>,0,2),'0',4)):col;0
T;754;Load only first 3 digits;passthrough:substr(<SELF>,0,3):col;0
T;755;Load only first 3 digits£pv£ append "0";passthrough:if(isBlank(<SELF>),'',rightPad(substr(<SELF>,0,3),'0',4)):col;0
T;756;Load only first 4 digits;passthrough:substr(<SELF>,0,4):col;0
T;757;Load only first 6 digits;passthrough:substr(<SELF>,0,6):col;0
T;758;Load only first digit;passthrough:substr(<SELF>,0,1):col;0
T;759;Load only first digit£pv£ append "000";passthrough:if(isBlank(<SELF>),'',rightPad(substr(<SELF>,0,1),'0',4)):int;0
T;760;Load only for GPLAG115;;1
T;761;Load only IDENTIFIER="JACI_IG_CN","JPM01676","JPM01677";;1
T;762;Load only if B="DB(SAGE,JACI_IG,hedgedIndexLevelSGD)","DB(SAGE,JACI_LION_0107,hedgedIndexLevelSGD)","DB(SAGE,JACI_LION_07LONG,hedgedIndexLevelSGD)";;1
T;763;Load only if Bam Id="FC_JACI_IG";;1
T;764;Load only if column 4 of="DHED" && CURRENCY_ISO_HEDGED="EUR" && digits 10-12 of column 5="GRO";;1
T;765;Load only if column 4 of="DHED" && CURRENCY_ISO_HEDGED="EUR" && digits 10-12 of column 5="NET";;1
T;766;Load only if column 4 of="DHED" && CURRENCY_ISO_HEDGED="PLN" && digits 10-12 of column 5="GRO";;1
T;767;Load only if column 4 of="DHED" && CURRENCY_ISO_HEDGED="PLN" && digits 10-12 of column 5="NET";;1
T;768;Load only if column 4 of="DHED" && CURRENCY_ISO_HEDGED="USD" && digits 10-12 of column 5="GRO";;1
T;769;Load only if column 4 of="DHED" && CURRENCY_ISO_HEDGED="USD" && digits 10-12 of column 5="NET";;1
T;770;Load only if column 4 of="DHED" && digits 10-12 of column 5="GRO";;1
T;771;Load only if column 4 of="DHED" && digits 10-12 of column 5="NET";;1
T;772;Load only if column 4="DHED" && CURRENCY_ISO_HEDGED="GBP" && digits 10-12 of column 5="GRO";;1
T;773;Load only if column 4="DHED" && CURRENCY_ISO_HEDGED="GBP" && digits 10-12 of column 5="NET";;1
T;774;Load only if column 4="GRTR";;1
T;775;Load only if column 4="NETR";;1
T;776;Load only if column 4="STRD";;1
T;777;Load only if CURRENCY_ISO="EUR";;1
T;778;Load only if CURRENCY_ISO="GBP";;1
T;779;Load only if CURRENCY_ISO="JPY";;1
T;780;Load only if CURRENCY_ISO="USD";;1
T;781;Load only if Index Code="EMTT6C";;1
T;782;Load only if INDEX KEY=INDEX_KEY_CPI in Mappings;;1
T;783;Load only if INDEX KEY=INDEX_KEY_EXRET in Mappings;;1
T;784;Load only if INDEX_ID=SPXESRP000000;;1
T;785;Load only if ISIN_TRI="GB00B57G6H43";;1
T;786;Load only if Payment Date=Date of filename;;1
T;787;Load only if VENDOR_ID="GBI_RGNBROAD_ASIA_DIV Composite", "China ", "China CNH";;1
T;788;Load only last 3 digits;passthrough:extractRegex(<SELF>, '(\d){3}$'):col;0
T;789;Load only on the first date of COUPON_PAID, otherwise value should be 0s (0) until next date of COUPON_PAID£pv£ Source from COUPON_PAID/100;;1
T;790;Load only those listed in mappings;logic:map('INDEX_MAPPING','IDENTIFIER',<ID_FIELD>,'IDENTIFIER'):int;0
T;791;Load Previous day CASH_PAY_LOC£pv£ Set to 0s in every first business day of the month;passthrough:if(UPDATE_DATE == FIRST_BUSINESS_DATE,0,CASH_PAY_LOC(-1)):int;0
T;792;Load previous day REDEMPTION_FACTOR;logic:REDEMPTION_FACTOR(-1D):int;0
T;793;Load REDEMPTION_FACTOR(t-1)£pv£ If bond is new, source from EOM PF file;;0
T;794;load SHARES_UNADJ;passthrough:SHARES_UNADJ:int;0
T;795;Load SPLIT_FACTOR_ND (-1D);logic:SPLIT_FACTOR_ND(-1D):int;0
T;796;Load to existing constituent;;1
T;797;Load to existing constituent, add if constituent not yet existing;;1
T;798;Load to existing constituent£pv£ DIVS_LOC*XRATE_LOC_TO_USD£pv£ If DIVS_ISO="GBX" or "BWT", divide by 100;passthrough:if(DIVS_ISO == 'GBX' or DIVS_ISO == 'BWT', DIVS_LOC * XRATE_LOC_TO_USD / 100, DIVS_LOC * XRATE_LOC_TO_USD):int;0
T;799;Load to existing constituent£pv£ DIVS_NET_LOC*XRATE_LOC_TO_USD£pv£ If DIVS_ISO="GBX" or "BWT", divide by 100;passthrough:if(DIVS_ISO == 'GBX' or DIVS_ISO == 'BWT', DIVS_NET_LOC * XRATE_LOC_TO_USD / 100, DIVS_NET_LOC * XRATE_LOC_TO_USD):int;0
T;800;Load to existing constituent£pv£ If CURRENCY_ISO="GBX", divide by 100;passthrough:if(CURRENCY_ISO == 'GBX', <SELF> / 100, <SELF>):int;0
T;801;Load to existing constituent£pv£ If DIVS_ISO = "GBX", Divide by 100;passthrough:if(DIVS_ISO == 'GBX',<SELF> / 100,''):int;0
T;802;Load to existing constituent£pv£ if DIVS_ISO = "GBX", Set to "GBP";passthrough:if(DIVS_ISO == 'GBX','GBP',''):int;0
T;803;Load to existing constituent£pv£ If DIVS_ISO="GBX" or "BWT", divide by 100;passthrough:if(DIVS_ISO == 'GBX' or DIVS_ISO == 'BWT', <SELF> / 100, ''):int;0
T;804;Load to existing constituent£pv£ if DIVS_ISO="GBX", change to "GBP"£pv£ If DIVS_ISO="BWT", change to "BWP";passthrough:if(DIVS_ISO == 'GBX', 'GBP', if(DIVS_ISO == 'BWT', 'BWP', '')):int;0
T;805;load when idIndex="10912";;1
T;806;LOCAL PRICE*XRATE_LOC_TO_EUR;passthrough:LOCAL_PRICE * XRATE_LOC_TO_EUR:int;0
T;807;LOCAL PRICE*XRATE_LOC_TO_USD;passthrough:LOCAL_PRICE * XRATE_LOC_TO_USD:int;0
T;808;MARKET CAP must be converted in Mln. Calculate as follows MCAP=MARKET CAP/1000000. MARKET CAP is converted into Euros. The calculation in the file is as follows: MARKET CAP=LOCAL PRICE*CURRENCY ;;1
T;809;MARKET_UNADJ for SPIN_STOCK_KEY symbol, else NA;;1
T;810;MARKET_UNADJ_LOC for SPIN_STOCK_KEY symbol, else NA;;1
T;811;MAX(0,(CASH(0)-CASH(-1))/100);logic:max(0,(CASH - CASH(-1D)) / 100):int;0
T;812;MCAP (ISF)-SHARES*DIVS;;1
T;813;MCAP / AFACTOR;passthrough:MCAP / AFACTOR:int;0
T;814;MCAP / AMOUNT;passthrough:MCAP / AMOUNT:int;0
T;815;MCAP / DIVISOR;passthrough:MCAP / DIVISOR:int;0
T;816;MCAP / MCAP_UNADJ;passthrough:MCAP / MCAP_UNADJ:int;0
T;817;MCAP / PRICE_DIRTY;passthrough:MCAP / PRICE_DIRTY:int;0
T;818;MCAP / XRATE_LOC_TO_USD;passthrough:MCAP / XRATE_LOC_TO_USD:int;0
T;819;MCAP*(TRET_CHG_1D_GROSS/100);passthrough:MCAP * (TRET_CHG_1D_GROSS / 100):int;0
T;820;MCAP*PRICE_LOC;passthrough:MCAP_LOC / PRICE_LOC:int;0
T;821;MCAP/((PRICE_DIRTY*AMOUNT)/100);passthrough:MCAP / ((PRICE_DIRTY * AMOUNT) / 100):int;0
T;822;MCAP/(PRICE_DIRTY)*100;passthrough:MCAP / PRICE_DIRTY * 100:int;0
T;823;MCAP/(PRICE_DIRTY*100);;1
T;824;MCAP/(PRICE_DIRTY*AMOUNT);passthrough:MCAP / (PRICE_DIRTY * AMOUNT):int;0
T;825;MCAP/(PRICE+ACCRUED)*100;passthrough:MCAP / (PRICE + ACCRUED) * 100:int;0
T;826;MCAP/(SUM OF MCAP);logic:MCAP / sum(MCAP):int;0
T;827;MCAP/(SUM OF MCAP)*100;;1
T;828;MCAP/AMOUNT*100;passthrough:MCAP / AMOUNT * 100:int;0
T;829;MCAP/PRICE;passthrough:MCAP / PRICE:int;0
T;830;MCAP/SHARES;passthrough:MCAP / SHARES:int;0
T;831;MCAP/SUM OF MCAP (only for ISSUER="BELGIUM")*100;;1
T;832;MCAP/SUM OF MCAP (only for ISSUER="FRANCE")*100;;1
T;833;MCAP/SUM OF MCAP (only for ISSUER="GERMANY")*100;;1
T;834;MCAP/SUM OF MCAP (only for ISSUER="ITALY")*100;;1
T;835;MCAP/SUM OF MCAP (only for ISSUER="NETHERLANDS")*100;;1
T;836;MCAP/SUM OF MCAP (only for ISSUER="SPAIN")*100;;1
T;837;MCAP/SUM OF MCAP*100;;1
T;838;MCAP/SUM(MCAP)*100 whose SECTOR_NAME="OTH";;1
T;839;MCAP/XRATE_LOC_TO_EUR;passthrough:MCAP / XRATE_LOC_TO_EUR:int;0
T;840;MCAP/XRATE_LOC_TO_USD£pv£ divided by 1000;;1
T;841;MCAP_AUD/SHARES;passthrough:MCAP_AUD / SHARES:int;0
T;842;MCAP_CAD/SHARES;passthrough:MCAP_CAD / SHARES:int;0
T;843;MCAP_CHF/AFACTOR;passthrough:MCAP_CHF / AFACTOR:int;0
T;844;MCAP_CHF/SHARES;passthrough:MCAP_CHF / SHARES:int;0
T;845;MCAP_CZK/(PRICE+ACCRUED)*100;passthrough:MCAP_CZK / (PRICE + ACCRUED) * 100:int;0
T;846;MCAP_EOM/XRATE_LOC_TO_USD;passthrough:MCAP_EOM / XRATE_LOC_TO_USD:int;0
T;847;MCAP_EOM_LOC*XRATE_LOC_TO_USD;passthrough:MCAP_EOM_LOC * XRATE_LOC_TO_USD:int;0
T;848;MCAP_EOM_LOC/XRATE_LOC_TO_USD;passthrough:MCAP_EOM_LOC / XRATE_LOC_TO_USD:int;0
T;849;MCAP_EUR/((PRICE+ACCRUED)/100);passthrough:MCAP_EUR / (PRICE + ACCRUED) / 100:int;0
T;850;MCAP_EUR/(PRICE_DIRTY)*100;passthrough:MCAP_EUR / PRICE_DIRTY * 100:int;0
T;851;MCAP_EUR/(PRICE+ACCRUED);passthrough:MCAP_EUR / (PRICE + ACCRUED):int;0
T;852;MCAP_EUR/(PRICE+ACCRUED)*100;passthrough:MCAP_EUR / (PRICE + ACCRUED) * 100:int;0
T;853;MCAP_EUR/AFACTOR;passthrough:MCAP_EUR / AFACTOR:int;0
T;854;MCAP_EUR/MCAP_LOC;passthrough:MCAP_EUR / MCAP_LOC:int;0
T;855;MCAP_EUR/PRICE;passthrough:MCAP_EUR / PRICE:int;0
T;856;MCAP_EUR/PRICE_DIRTY;passthrough:MCAP_EUR / PRICE_DIRTY:int;0
T;857;MCAP_EUR/SHARES;passthrough:MCAP_EUR / SHARES:int;0
T;858;MCAP_EUR_PREV*1000000;passthrough:MCAP_EUR_PREV * 1000000:int;0
T;859;MCAP_GBP/AFACTOR;passthrough:MCAP_GBP / AFACTOR:int;0
T;860;MCAP_GBP/AFACTOR(MEMS);passthrough:MCAP_GBP / AFACTOR(MEMS):int;0
T;861;MCAP_GBP/DIVISOR;passthrough:MCAP_GBP / DIVISOR:int;0
T;862;MCAP_GBP/SHARES;passthrough:MCAP_GBP / SHARES:int;0
T;863;MCAP_GBP+CASH_FLAT;passthrough:MCAP_GBP + CASH_FLAT:int;0
T;864;MCAP_ILS/PRICE_ILS;passthrough:MCAP_ILS / PRICE_ILS:int;0
T;865;MCAP_JPY/SHARES;passthrough:MCAP_JPY / SHARES:int;0
T;866;MCAP_LOC / AFACTOR;passthrough:MCAP_LOC / AFACTOR:int;0
T;867;MCAP_LOC*WMR_EXCHANGE_RATE(CURRENCY_ISO,SGD,current date);passthrough:MCAP_LOC * FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',SGD,',UPDATE_DATE,')£pv£')):int;0
T;868;MCAP_LOC*XRATE_LOC_TO_CHF;passthrough:MCAP_LOC * XRATE_LOC_TO_CHF:int;0
T;869;MCAP_LOC*XRATE_LOC_TO_USD;passthrough:MCAP_LOC * XRATE_LOC_TO_USD:int;0
T;870;MCAP_LOC*XRATE_LOC_TO_USD (cons);;1
T;871;MCAP_LOC/MCAP_UNADJ_LOC;passthrough:MCAP_LOC / MCAP_UNADJ_LOC:int;0
T;872;MCAP_LOC/PRICE;passthrough:MCAP_LOC / PRICE:int;0
T;873;MCAP_LOC/PRICE_LOC;passthrough:MCAP_LOC / PRICE_LOC:int;0
T;874;MCAP_LOC/SHARES;passthrough:MCAP_LOC / SHARES:int;0
T;875;MCAP_LOC/XRATE_LOC_TO_USD;passthrough:MCAP_LOC / XRATE_LOC_TO_USD:int;0
T;876;MCAP_LOC+CASH_FLAT;passthrough:MCAP_LOC + CASH_FLAT:int;0
T;877;MCAP_NRI/XRATE_LOC_TO_USD;passthrough:MCAP_NRI / XRATE_LOC_TO_USD:int;0
T;878;MCAP_NRI_LOC*XRATE_LOC_TO_USD (cons);passthrough:MCAP_NRI_LOC * XRATE_LOC_TO_USD:int;0
T;879;MCAP_TRI/SUM OF MCAP_TRI*100;logic:(MCAP_TRI / sum(MCAP_TRI)) * 100:int;0
T;880;MCAP_TRI/XRATE_LOC_TO_USD;passthrough:MCAP_TRI / XRATE_LOC_TO_USD:int;0
T;881;MCAP_TRI/XRATE_LOC_TO_USD£pv£ divided by 1000;;1
T;882;MCAP_TRI_LOC*XRATE_LOC_TO_USD (cons);passthrough:MCAP_TRI_LOC * XRATE_LOC_TO_USD:int;0
T;883;MCAP_UNADJ*AFACTOR;passthrough:MCAP_UNADJ_EUR * AFACTOR:int;0
T;884;MCAP_UNADJ*FFLOAT/MCAP;passthrough:MCAP_UNADJ * FFLOAT / MCAP:int;0
T;885;MCAP_UNADJ/PRICE;passthrough:MCAP_UNADJ / PRICE:int;0
T;886;MCAP_UNADJ/PRICE (CONS);passthrough:MCAP_UNADJ /  fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'PRICE',DATE):int;0
T;887;MCAP_UNADJ/PRICE_DIRTY;passthrough:MCAP_UNADJ / PRICE_DIRTY:int;0
T;888;MCAP_UNADJ/SHARES_UNADJ;passthrough:MCAP_UNADJ / SHARES_UNADJ:int;0
T;889;MCAP_UNADJ/XRATE_LOC_TO_EUR;passthrough:MCAP_UNADJ / XRATE_LOC_TO_EUR:int;0
T;890;MCAP_UNADJ/XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ / XRATE_LOC_TO_USD:int;0
T;891;MCAP_UNADJ/XRATE_LOC_TO_USD£pv£ divided by 1000;;1
T;892;MCAP_UNADJ_EUR / SHARES_UNADJ;passthrough:MCAP_UNADJ_EUR / SHARES_UNADJ:int;0
T;893;MCAP_UNADJ_EUR/((PRICE+ACCRUED)/100);passthrough:MCAP_UNADJ_EUR / ((PRICE + ACCRUED) / 100):int;0
T;894;MCAP_UNADJ_EUR/MCAP_UNADJ_LOC;passthrough:MCAP_UNADJ_EUR / MCAP_UNADJ_LOC:int;0
T;895;MCAP_UNADJ_EUR/MCAP_UNADJ_USD;passthrough:MCAP_UNADJ_EUR / MCAP_UNADJ_USD:int;0
T;896;MCAP_UNADJ_EUR_PREV*1000000;passthrough:MCAP_UNADJ_EUR_PREV * 1000000:int;0
T;897;MCAP_UNADJ_GBP / SHARES_UNADJ;passthrough:MCAP_UNADJ_GBP / SHARES_UNADJ:int;0
T;898;MCAP_UNADJ_HKD/SHARES_UNADJ;passthrough:MCAP_UNADJ_HKD / SHARES_UNADJ:int;0
T;899;MCAP_UNADJ_JPY/SHARES_UNADJ;passthrough:MCAP_UNADJ_JPY / SHARES_UNADJ:int;0
T;900;MCAP_UNADJ_LOC * AFACTOR;passthrough:MCAP_UNADJ_LOC * AFACTOR:int;0
T;901;MCAP_UNADJ_LOC * FFLOAT;passthrough:MCAP_UNADJ_LOC * FFLOAT:int;0
T;902;MCAP_UNADJ_LOC*WMR_EXCHANGE_RATE(CURRENCY_ISO,SGD,current date);passthrough:MCAP_UNADJ_LOC * FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',SGD,',UPDATE_DATE,')£pv£')):int;0
T;903;MCAP_UNADJ_LOC*XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_LOC * XRATE_LOC_TO_USD:int;0
T;904;MCAP_UNADJ_LOC/CFACTOR;passthrough:MCAP_UNADJ_LOC / CFACTOR:int;0
T;905;MCAP_UNADJ_LOC/PRICE;passthrough:MCAP_UNADJ_LOC / PRICE:int;0
T;906;MCAP_UNADJ_LOC/PRICE_LOC;passthrough:MCAP_UNADJ_LOC / PRICE_LOC:int;0
T;907;MCAP_UNADJ_LOC/XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_LOC / XRATE_LOC_TO_USD:int;0
T;908;MCAP_UNADJ_MXN/PRICE;passthrough:MCAP_UNADJ_MXN / PRICE:int;0
T;909;MCAP_UNADJ_NRI/PRICE;passthrough:MCAP_UNADJ_NRI / PRICE:int;0
T;910;MCAP_UNADJ_NRI/XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_NRI / XRATE_LOC_TO_USD:int;0
T;911;MCAP_UNADJ_NRI_LOC*AFACTOR_NRI;passthrough:MCAP_UNADJ_NRI_LOC * AFACTOR_NRI:int;0
T;912;MCAP_UNADJ_NRI_LOC*XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_NRI_LOC * XRATE_LOC_TO_USD:int;0
T;913;MCAP_UNADJ_PREV*1million;;1
T;914;MCAP_UNADJ_TRI/PRICE;passthrough:MCAP_UNADJ_TRI / PRICE:int;0
T;915;MCAP_UNADJ_TRI/XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_TRI / XRATE_LOC_TO_USD:int;0
T;916;MCAP_UNADJ_TRI/XRATE_LOC_TO_USD£pv£ divided by 1000;;1
T;917;MCAP_UNADJ_TRI_LOC*AFACTOR_TRI;passthrough:MCAP_UNADJ_TRI_LOC * AFACTOR_TRI:int;0
T;918;MCAP_UNADJ_TRI_LOC*XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_TRI_LOC * XRATE_LOC_TO_USD:int;0
T;919;MCAP_UNADJ_USD / SHARES_UNADJ;passthrough:MCAP_UNADJ_USD / SHARES_UNADJ:int;0
T;920;MCAP_UNADJ_USD*XRATE_USD_TO_EUR;passthrough:MCAP_UNADJ_USD * XRATE_USD_TO_EUR:int;0
T;921;MCAP_UNADJ_USD/((PRICE+ACCRUED)/100);passthrough:MCAP_UNADJ_USD / ((PRICE + ACCRUED) / 100):int;0
T;922;MCAP_UNADJ_USD/CFACTOR;passthrough:MCAP_UNADJ_USD / CFACTOR:int;0
T;923;MCAP_UNADJ_USD/MCAP_UNADJ_LOC;passthrough:MCAP_UNADJ_USD / MCAP_UNADJ_LOC:int;0
T;924;MCAP_UNADJ_USD/SHARES_UNADJ£pv£ MCAP/SHARES until 20160415;;1
T;925;MCAP_UNADJ_USD/SHARES_UNADJ£pv£ MCAP_USD/SHARES until 20160415;;1
T;926;MCAP_UNADJ_USD/SHRAES_UNADJ;passthrough:MCAP_UNADJ_USD / SHRAES_UNADJ:int;0
T;927;MCAP_UNADJ_USD/XRATE_LOC_TO_USD;passthrough:MCAP_UNADJ_USD / XRATE_LOC_TO_USD:int;0
T;928;MCAP_UNADJ_ZAR/SHARES_UNADJ;passthrough:MCAP_UNADJ_ZAR / SHARES_UNADJ:int;0
T;929;MCAP_USD * XRATE_USD_TO_CAD;passthrough:MCAP_USD * XRATE_USD_TO_CAD:int;0
T;930;MCAP_USD / DIVISOR;passthrough:MCAP_USD / DIVISOR:int;0
T;931;MCAP_USD / PRICE_DIRTY;passthrough:MCAP_USD / PRICE_DIRTY:int;0
T;932;MCAP_USD / SHARES;passthrough:MCAP_USD / SHARES:int;0
T;933;MCAP_USD / XRATE_LOC_TO_USD;passthrough:MCAP_USD / XRATE_LOC_TO_USD:int;0
T;934;MCAP_USD*XRATE_USD_TO_EUR;passthrough:MCAP_USD * XRATE_USD_TO_EUR:int;0
T;935;MCAP_USD/((PRICE+ACCRUED)/100);passthrough:MCAP_USD / ((PRICE + ACCRUED) / 100):int;0
T;936;MCAP_USD/(PRICE_DIRTY)*100;passthrough:MCAP_USD / (PRICE_DIRTY) * 100:int;0
T;937;MCAP_USD/(PRICE_DIRTY*100);passthrough:MCAP_USD / (PRICE_DIRTY * 100):int;0
T;938;MCAP_USD/(PRICE+ACCRUED);passthrough:MCAP_USD / (PRICE + ACCRUED):int;0
T;939;MCAP_USD/(PRICE+ACCRUED)*100;passthrough:(MCAP_USD / (PRICE + ACCRUED)) * 100:int;0
T;940;MCAP_USD/AFACTOR;passthrough:MCAP_USD / AFACTOR:int;0
T;941;MCAP_USD/MCAP_LOC;passthrough:MCAP_USD / MCAP_LOC:int;0
T;942;MCAP_USD/PRICE (CONS);passthrough:MCAP_USD / fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'PRICE',DATE):int;0
T;943;MCAP_USD/Sum of MCAP_USD*100;logic:(MCAP_USD / sum(MCAP_USD)) * 100:int;0
T;944;MCAP+CASH_FLAT;passthrough:MCAP + CASH_FLAT:int;0
T;945;Multiply by 1,000,000;passthrough:<SELF> * 1000000:int;0
T;946;Multiply by 100;passthrough:<SELF> * 100:int;0
T;947;Multiply by 100 for 20140413 onwards only;;1
T;948;Multiply by 100 for 20150413 onwards only;;1
T;949;Multiply by 1000000;passthrough:<SELF> * 1000000:int;0
T;950;Multiply by RATE;passthrough:<SELF> * RATE:int;0
T;951;Multiply to 100 without the %;;1
T;952;Multiply to XRATE_LOC_TO_EUR;passthrough:<SELF> * XRATE_LOC_TO_EUR:int;0
T;953;N_DATE - 1D;passthrough:UPDATE_DATE:int;0
T;954;N_DATE(-1D);passthrough:UPDATE_DATE:int;0
T;955;N_DATE+1D;;1
T;956;N_DATE-1 Day (format in YYYYMMDD);;1
T;957;N_DATE-1D£pv£ Convert from YYYY/MM/DD to YYYYMMDD;passthrough:UPDATE_DATE:int;0
T;958;N_DATE-1D£pv£ In YYYYMMDD;passthrough:UPDATE_DATE:int;0
T;959;N_DATE-1Day;;1
T;960;NAME;passthrough:NAME:int;0
T;961;ND_DATE-1D;;1
T;962;NDATE-1D;;0
T;963;NET DIVIDEND*XRATE_LOC_TO_EUR;passthrough:NET_DIVIDEND * XRATE_LOC_TO_EUR:int;0
T;964;NET DIVIDEND*XRATE_LOC_TO_USD;passthrough:NET_DIVIDEND * XRATE_LOC_TO_USD:int;0
T;965;not to be included in BDI formulas;;1
T;966;Not to be populated going forward from 20150130;;1
T;967;OFACTOR;passthrough:OFACTOR:int;0
T;968;OFACTOR*CFACTOR;passthrough:OFACTOR * CFACTOR:int;0
T;969;Omiy"D"£pv£ load only first 4 digits;;1
T;970;on first of month, 0s, else, CASH_PAY (-1D);;0
T;971;On first of month, 0s£pv£ else, CASH_PAY/100,000,000;;0
T;972;Ordinary Dividend Amount*(1-Tax Rate/100);;1
T;973;PA_ACCRUED (-1) > PA_ACCRUED (0), coupon payment (0)=PA_ACCRUED (-1)-PA_ACCRUED(0);;1
T;974;PA_AMOUNT*(PA_PRICE_PREV+PA_ACCRUED_PREV)/100;passthrough:(PA_AMOUNT * (PA_PRICE_PREV + PA_ACCRUED_PREV)) / 100:int;0
T;975;PA_DIVS+PA_SPECIAL_DIVS;passthrough:PA_DIVS + PA_SPECIAL_DIVS:int;0
T;976;Pad "0s" up to nine digits;;1
T;977;Pad "0s" up to nine digits£pv£ Remove check digit;;1
T;978;Pad "0s" up to seven digits;;1
T;979;Pad "0s" up to seven digits£pv£ Remove check digit;;1
T;980;Pad seroes to 7 digits;;1
T;981;Pad seroes to 7 digits£pv£ remove check digit;;1
T;982;Pad to "000000000"£pv£ If string displays as exponential form,=MID(ISIN,3,9);;1
T;983;Pad to "000000000"£pv£ Remove check digit£pv£ If string displays as exponential form,=MID(ISIN,3,8);;1
T;984;Pad with 0s;;1
T;985;Pad with 0s to 12 digits;passthrough:if(isBlank(<SELF>),'',LeftPad(<SELF>,'0',12)):col;0
T;986;Pad with 0s to 13 digits;passthrough:if(isBlank(<SELF>),'',LeftPad(<SELF>,'0',13)):col;0
T;987;Pad with 0s to 13 digits£pv£ See Mappings;;1
T;988;Pad with 0s to 4 digits;;1
T;989;Pad with 0s to 6 digits;passthrough:if(isBlank(<SELF>),'',LeftPad(<SELF>,'0',6)):col;0
T;990;Pad with 0s to 7 digit£pv£ avail(SEDOL,ISIN,STOCK_KEY) £pv£remove check digit;;1
T;991;Pad with 0s to 7 digits;passthrough:if(isBlank(<SELF>),'',LeftPad(<SELF>,'0',7)):col;0
